,id,last_scraped,name,description,neighborhood_overview,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,city,price,amsterdam,athens,barcelona,berlin,dublin,lisbon,london,paris,rome,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,log_price,lat_long,attr_score,attr_scaled,Entire condo,Entire home,Entire loft,Entire rental unit,Entire serviced apartment,Private room in bed and breakfast,Private room in condo,Private room in home,Private room in rental unit,Room in boutique hotel,Room in hotel,other_prop,amenity_ Hair dryer,amenity_ Iron,amenity_ Dishes and silverware,amenity_ Cooking basics,amenity_ Refrigerator,amenity_ Smoke alarm,amenity_ Bed linens,amenity_ Microwave,amenity_ Carbon monoxide alarm,amenity_ Dedicated workspace,season,fall,spring,summer,winter,beds_perPerson
1040,691027242195940173,2023-06-09,Condo in Greater London · ★4.86 · 1 bedroom · 1 bed · 1 private bath,"Double bedroom in a luxurious apartment with built in wardrobes , and your own private bathroom with shower and bath. <br />The rest of the apartment is shared with me, a 34 year old French professional - spacious lounge with TV, separate dining table and open kitchen with all necessary ustensils.<br />The apt is ideally located between the City and Canary Wharf.",,2014-12-30,within an hour,100.0,69.0,0,1,1,51.51535,-0.05544,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Room-darkening shades"", ""Freezer"", ""Oven"", ""Hot water"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Heating"", ""Body soap"", ""Elevator"", ""Cleaning products"", ""Long term stays allowed"", ""Microwave"", ""Wifi"", ""Cooking basics"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Game console: Nintendo Switch"", ""Carbon monoxide alarm"", ""Coffee"", ""Private patio or balcony"", ""Bed linens"", ""Rice maker"", ""Park view"", ""Refrigerator"", ""Clothing storage"", ""Wine glasses"", ""Luggage dropoff allowed"", ""Hangers"", ""Hot water kettle"", ""Private living room"", ""Shower gel"", ""Sound system"", ""Dishwasher"", ""HDTV"", ""Iron"", ""Record player"", ""Stove"", ""Toaster"", ""Bathtub"", ""Dishes and silverware"", ""City skyline view"", ""Shampoo"", ""Kitchen"", ""Essentials"", ""Dining table"", ""Free washer \u2013 In unit""]",37,37,2,4.86,4.95,4.78,4.97,5.0,4.65,4.86,0,2,4.1,london,102.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.624972813284271,"(51.51535, -0.05544)",3.941944841120714,10.93131008139285,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,summer,0,0,1,0,0.5
1041,773076895551829164,2023-06-09,Rental unit in Greater London · ★4.67 · 2 bedrooms · 2 beds · 1 bath,"Our home is a three-story Georgian house with two bedrooms, located in historic Shepherd Market, right at the heart of central London.<br /><br />Built in 1735, it was the very first freestanding house on the site of the original May Fair that gives the area its name. (The site of the revels is marked with a blue plaque just a few feet away in Trebeck Street.)<br /> It is a chance to live, stay and sleep in a unique piece of London’s history!<br /><br /><b>The space</b><br />The house is a beautiful, quirky and bright place to stay. The first floor has a vibrant living room with comfy armchairs, a wall of books and TV. There is a fully equipped kitchen, bathroom with shower and bath, and the bedrooms (one kingsize and one that can be either a double bed or two singles by request) are made up with the finest hotel-quality linens. <br /> <br />This is our home and as such you will find many of our personal items here – we ask that you treat the home with the respect that you would treat ","Welcome to our charming house nestled amidst a maze of captivating side streets, this cozy house offers easy access to an array of delightful experiences, including renowned restaurants, traditional pubs, and boutique shops. Moreover, you'll find yourself just a short stroll away from the city's most captivating attractions. <br /> <br />Immerse yourself in luxury as you discover iconic hotels such as The Ritz, The Wolseley, The Dorchester Park Lane, Claridges, and The Connaught, all within a mere 10 minutes' walk from your doorstep. Experience the grandeur of Buckingham Palace and St. James' Palace, both just a leisurely 10-minute walk away. If you're eager to explore London's famous landmarks, hop on a quick 11-minute tube ride from Green Park to reach Big Ben and the Palace of Westminster. <br /> <br />Nature enthusiasts will rejoice in the proximity to the city's enchanting royal parks. Take a leisurely 3-minute stroll to Green Park, or venture slightly further to reach St. James' ",2022-12-02,within an hour,100.0,100.0,0,1,1,51.5057,-0.14725,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Freezer"", ""Oven"", ""Hot water"", ""Washer"", ""Smoke alarm"", ""Heating"", ""Body soap"", ""Private entrance"", ""Hair dryer"", ""Dryer"", ""Microwave"", ""Wifi"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Bed linens"", ""TV"", ""Refrigerator"", ""Shower gel"", ""Conditioner"", ""Dishwasher"", ""Iron"", ""Stove"", ""Toaster"", ""Dishes and silverware"", ""Shampoo"", ""Kitchen"", ""Essentials""]",3,3,1,4.67,5.0,4.67,4.0,3.67,4.67,4.67,0,1,1.73,london,439.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,6.084499413075172,"(51.5057, -0.14725)",4.650615560941559,12.896507387848084,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,summer,0,0,1,0,0.5
1042,35383910,2023-03-15,Yellow room - AD Trastevere,"AD Trastevere is a nice & cosy 4 room Guest House in the heart of the vibrant district of Trastevere. Every room is completely independent, having its own private bathroom. <br /><br />All the main attractions are easy to reach, some even by walking. The tram n.8 direction city centre is stopping right in front of the Guest House door.<br /><br /><b>The space</b><br />La struttura si trova in un punto nevralgico della città raggiungibile con la gran parte dei mezzi pubblici.<br /><br /><b>Other things to note</b><br />CITY TAX of 3,50 euro per night, per person is *NOT* included in the price of your stan and has to paid upon arrival (except for children till 10 years old or for people who are resident in Rome).<br /><br />Since 1 September 2014 will come into force the new measures of the contribution of living established by Resolution of the Assembly Capitolina n. 44 of 24.07.2014. <br />Bed & Breakfasts, Guest Houses, Holiday Homes and Apartments: <br />- € 3,50 per night, max 10 da","Trastevere è un quartiere caratteristico e originale dall'atmosfera bohémien che affonda le sue radici secolari nella classe operaia. È noto per le trattorie tradizionali e innovative, le birrerie artigianali e i negozi di artigianato",2019-06-02,within an hour,100.0,100.0,1,1,1,41.88143,12.46873,Private room in rental unit,Private room,2,1.0,1.0,2.0,"[""Extra pillows and blankets"", ""Hangers"", ""Wifi"", ""Elevator"", ""Safe"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Clothing storage: closet"", ""Essentials"", ""Fire extinguisher"", ""Free street parking"", ""Keypad"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Self check-in"", ""First aid kit"", ""Body soap"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Heating"", ""Shampoo"", ""Hot water"", ""Iron"", ""Coffee maker: espresso machine, pour-over coffee"", ""Bed linens"", ""Crib"", ""Smoke alarm"", ""Coffee""]",33,13,0,4.73,4.82,4.79,4.91,4.91,4.76,4.64,1,9,0.72,rome,96.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4.564348191467836,"(41.88143, 12.46873)",8.18290134581588,22.691802037272858,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,spring,0,1,0,0,1.0
1043,19151150,2022-12-11,Ivy | Queen's Gate 2 | Pro-Managed,"Stunning, spacious South Kensington two-bedroom holiday home, moments from the Museums and minutes from Hyde Park.<br /><br /><b>The space</b><br />LIVING & EATING<br />A large and very comfortable living room greets you as you enter from the long hallway, which opens onto an open plan kitchen area, with a dining table in between the two, making for easy and convivial cooking and socialising. (Alternatively, the kitchen can be closed off by a retractable screen if preferred.) <br /><br />The wooden floors and paneling throughout the apartment lend a comforting and luxurious old-world feel to the home, complemented by very sophisticated lighting. A small, conservatory-style office space off the second bedroom affords seclusion and peace, as does the small adjacent patio. This home will appeal to a range of different guest configurations.<br /><br />BEDROOMS & BATHROOMS<br />The apartment has two double bedrooms, one with UK king (5ft wide) and the second now has a UK super-king bed (6ft","ON YOUR DOORSTEP<br />The location of this property is virtually unbeatable, with a wealth of cultural attractions within a few minute's walk - Natural History Museum, Science Museum, V&A, Royal Albert Hall - and the high-end retail and dining offerings of the ever-popular South Ken area, Fulham Road and King’s Road. Heading north, Hyde Park, Kensington Palace, and Kensington High Street await. If you want to explore the rest of London, the Piccadilly and District Lines at South Ken tube station, a few minutes walk away, will whisk you to the heart of the West End and Westminster in 15 mins max.",2014-01-02,within a day,81.0,55.0,0,1,1,51.49488,-0.1795,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,"[""Private entrance"", ""Smoke alarm"", ""Long term stays allowed"", ""Washer"", ""Stove"", ""Cooking basics"", ""Patio or balcony"", ""Microwave"", ""TV"", ""Hangers"", ""Oven"", ""Bed linens"", ""Hot water"", ""Dishwasher"", ""Essentials"", ""Kitchen"", ""Heating"", ""Dryer"", ""Coffee maker"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Hair dryer"", ""Wifi"", ""Refrigerator""]",20,1,0,4.75,4.95,4.8,4.85,4.95,5.0,4.8,0,75,0.3,london,366.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5.902633333401366,"(51.49488, -0.1795)",2.624513621809159,7.277974037982427,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,winter,0,0,0,1,0.75
1044,39740287,2023-03-15,Super clean 2 bed fam-friendly flat near Tower Bri,"Please note there is a location issue and it is pointing at a different address but this is incorrect. You will receive correct details once booking is confirmed. <br />The actual location of the apartment is in Bermondsey, zone 2. The apartment is 3 minutes walk from the station, very well located and in a safe and quiet area. <br />With plenty of buses and close to 3 underground stations you will get to Oxford Street in under 15 minutes and could get to Tower Bridge in 15-20 minutes walk.<br /><br /><b>The space</b><br />A 2 double bed apartment located in Bermondsey, in a spotless location near the tube.<br /><br /><b>Guest access</b><br />The guests will have access to the entire apartment.","A very central location, within zone 2. A 15-20 minute walk to Tower Bridge and 15 minute underground ride to Westminster, where Big Ben and Westminster Abby monuments are. <br />You are a 2 minute walk to the Thames, from where you could walk by the river and arrive to Tower Bridge.",2016-06-12,within an hour,100.0,100.0,1,1,1,51.49985395452143,-0.0621278177544052,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Dining table"", ""Washer"", ""Hangers"", ""Dishwasher"", ""Bed linens"", ""Wifi"", ""Dishes and silverware"", ""Freezer"", ""Shower gel"", ""Hot water kettle"", ""Bathtub"", ""Refrigerator"", ""Coffee maker: drip coffee maker"", ""TV with standard cable"", ""Microwave"", ""Oven"", ""Iron"", ""Hair dryer"", ""Kitchen"", ""Smoke alarm"", ""Hot water"", ""Carbon monoxide alarm"", ""Clothing storage: closet"", ""Shampoo"", ""Cooking basics"", ""Heating"", ""Stove"", ""Essentials""]",14,0,0,4.79,5.0,4.86,4.93,5.0,4.86,4.71,1,4,0.35,london,146.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4.983606621708336,"(51.49985395452143, -0.0621278177544052)",4.482804552151087,12.431154815426382,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,spring,0,1,0,0,0.5
1045,35473797,2023-06-08,Loft in Paris · 1 bedroom · 2 beds · 1 bath,"<b>The space</b><br />French following<br /><br />  Located in the lively and colorful neighborhood of Belleville, this apartment-loft features hardwood floors, a stained-glass wall and large windows opening on a private courtyard.<br />  The apartment is right by the Pyrénées Metro station (line 11), only a 10 minute ride away from the Châtelet-Les-Halles station (near Centre Pompidou, Quartier du Marais, Notre-Dame de Paris).<br /><br />Amenities include:<br /><br />-open kitchen with sink, 4 burner gas stove, large electric oven, fridge, pots and pans, cooking supplies<br /><br />-bathroom with sink, shower, toilet, washing-machine<br /><br />-large dining table, seats 6<br /><br />-double-bed (180x200cm) and fold-up mattress<br /><br />-free high-speed Internet connection.<br /><br />-Towels and sheets are included (under the bed)<br /><br /> For long-time rent, price to be negociated, electricity is not included<br /><br /><br />E-mail: (EMAIL HIDDEN)<br /> <br /><br />Situé rue d",,2010-04-27,within a day,100.0,0.0,0,1,1,48.87262,2.38403,Entire loft,Entire home/apt,2,1.0,1.0,2.0,"[""Essentials"", ""Keypad"", ""Shampoo"", ""Smoke alarm"", ""Iron"", ""Hair dryer"", ""Dishes and silverware"", ""Wifi"", ""Washer"", ""Kitchen"", ""Pocket wifi"", ""Oven"", ""Hot water"", ""Hangers"", ""Self check-in"", ""Heating"", ""Smoking allowed""]",1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,0.02,paris,90.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.499809670330265,"(48.87262, 2.38403)",3.443828497076726,9.549995924849112,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,summer,0,0,1,0,1.0
1046,37732321,2023-03-15,Ottimo alloggio romano,"Stanza singola in appartamento al terzo piano, la stanza e' con il balcone indipendente, bagno fianco la camera, cucina utilizzabile con balcone. Due bus sotto casa 545 e 409. Vicino stazione tiburtina metro b, auchan cc e triscount.",,2012-04-25,within an hour,100.0,99.0,0,1,0,41.90252,12.53581,Private room in condo,Private room,2,1.0,1.0,2.0,"[""Free parking on premises"", ""Elevator"", ""Pets allowed"", ""Lock on bedroom door"", ""Washer"", ""Smoking allowed""]",5,0,0,3.2,3.4,2.8,3.8,4.4,3.8,3.0,1,1,0.12,rome,26.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3.258096538021482,"(41.90252, 12.53581)",3.8934243870116174,10.79675920599153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spring,0,1,0,0,1.0
1047,709149687979887117,2022-12-11,"Sunny & charming 2 beds, España 2","Sunny and charming 2-bedroom apartment located in the traditional Sants district, near Plaça España and Montjuic hill. Well connected to all the city by buses, metro or trains. Perfect place to discover Barcelona. It provides sleep up for 5 people with 2 luminous bedrooms, one with a balcony, and a sofa-bed for one person.  <br /> <br />Very airy and sunny living room leading to a balcony with a large dining table and a modern open-kitchen. The bathroom provides bathtub and shower, as well as a toilet.  <br /> <br />Additional Information: <br />-Elevator (lift is not from ground floor, there is a flight of stairs to arrive to the lift) There are 12 stairs before reaching the elevator   <br /> <br />COVID-19 prevention: <br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate: <br /> 1) The cleaning to be carried out in the apartments with appropriate pr",Fira - 759 m<br />Plaza De Espana - 648 m,2017-11-09,within an hour,98.0,99.0,0,1,1,41.37456,2.14303,Entire rental unit,Entire home/apt,5,2.0,2.0,4.0,"[""Essentials"", ""Toaster"", ""Washer"", ""Oven"", ""Crib"", ""Hair dryer"", ""Iron"", ""TV"", ""Freezer"", ""Dryer"", ""Elevator"", ""Heating"", ""Air conditioning"", ""Dining table"", ""Refrigerator"", ""Microwave"", ""Patio or balcony"", ""High chair"", ""Bathtub"", ""Shampoo"", ""Kitchen"", ""Coffee maker"", ""Wifi"", ""Long term stays allowed"", ""Cooking basics"", ""Blender""]",5,5,1,4.6,4.6,4.8,4.6,4.8,4.8,4.8,1,137,1.85,barcelona,104.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.6443908991413725,"(41.37456, 2.14303)",5.495455801539288,15.23931303618554,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,winter,0,0,0,1,0.8
1048,12182301,2023-06-10,Rental unit in London · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,"Large double room in a two-bedroom flat in an attractive Edwardian period building. Quality furniture, brand-new kitchen with all mod-cons and free fast wireless WiFi.<br /><br />Conveniently located near Kilburn tube station (zone 2) with easy access to Central London and all popular tourist sites, the city and Canary Wharf; close to shops/amenities.<br /><br /><b>The space</b><br />The large double room is fully furnished with a large in-built wardrobe, double bed, chest of drawers, bedside table and long mirror.<br /><br />The bright and airy top floor flat contains large lounge/dining room with great views from the balcony, and brand-new kitchen contains all mod-cons (w/machine, dish washer, gas cooker, fridge-freezer, microwave, kettle). The bathroom contains both a long bath and a shower and there is a separate toilet. Free fast wireless internet connection available.<br /><br /><b>Guest access</b><br />Guest has access to all rooms in the flat except for the host's own bedroom.<","Kilburn has a young vibe with lots of restaurants, gastro-pubs, bars and a couple of clubs. However the flat itself is located in a secluded area over-looking Mapesbury Conservation Area so has lots of greenery compared to other parts of London. Buzzing West Hampstead is also approx 10 minutes walk away.",2016-04-02,within an hour,100.0,100.0,0,1,1,51.55012,-0.20848,Private room in rental unit,Private room,2,1.5,1.0,1.0,"[""Oven"", ""Hot water"", ""Washer"", ""Smoke alarm"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Elevator"", ""Dryer"", ""Garden view"", ""Microwave"", ""Wifi"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Patio or balcony"", ""TV"", ""Refrigerator"", ""Clothing storage"", ""Hangers"", ""Lockbox"", ""Shower gel"", ""Conditioner"", ""Dishwasher"", ""Iron"", ""Dedicated workspace"", ""Stove"", ""Backyard"", ""Bathtub"", ""Dishes and silverware"", ""City skyline view"", ""Shampoo"", ""Kitchen"", ""Paid parking off premises"", ""Essentials""]",7,1,0,5.0,5.0,4.86,5.0,5.0,5.0,5.0,0,2,0.08,london,68.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.219507705176107,"(51.55012, -0.20848)",1.7964766834930042,4.981765213049286,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,summer,0,0,1,0,0.5
1049,53966184,2022-12-13,appartamento  incantevole con piscina,"Prenditi una pausa e rigenerati in questa oasi di pace. Appartamento al piano terra con portico,sala da pranzo con  angolo cottura  attrezzato  divano letto matrimoniale con aria condizionata TV, camera da letto matrimoniale, bagno con doccia, wi fi . Posto auto interno alla proprietà scoperto .<br /><br /><b>The space</b><br />Appartamento in villa con piscina giardino ,vasca idromassaggio con acqua calda a pagamento .Non si possono organizzare feste o ospitare amici.",,2017-07-28,within an hour,100.0,100.0,1,1,1,41.91821,12.38727,Entire condo,Entire home/apt,4,1.0,1.0,2.0,"[""TV"", ""Fire pit"", ""Essentials"", ""First aid kit"", ""Private backyard \u2013 Fully fenced"", ""Air conditioning"", ""Extra pillows and blankets"", ""Hair dryer"", ""Cleaning products"", ""Body soap"", ""Hot water"", ""Microwave"", ""Cooking basics"", ""Iron"", ""Free parking on premises"", ""Crib"", ""Baby safety gates"", ""Heating"", ""Dining table"", ""Bidet"", ""Coffee maker"", ""Coffee"", ""Wifi"", ""Hot water kettle"", ""Stove"", ""Private entrance"", ""Refrigerator"", ""Kitchen"", ""Barbecue utensils"", ""Shared pool"", ""Drying rack for clothing"", ""Hangers"", ""Shower gel"", ""Oven"", ""Shared hot tub"", ""Private patio or balcony"", ""Luggage dropoff allowed"", ""BBQ grill"", ""Bed linens"", ""Washer"", ""Clothing storage"", ""Freezer"", ""Outdoor shower"", ""Books and reading material"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dishes and silverware"", ""Outdoor dining area"", ""Free street parking""]",4,4,0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,1,2,0.35,rome,80.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4.382026634673881,"(41.91821, 12.38727)",2.005160474855762,5.56046109142653,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,winter,0,0,0,1,0.5
